1140883858,dantrolene,10.2.2
1140881714,capozide tablet,2.5.5
1140878182,hypotears eye drops,11.8.1
1140878174,isopto plain 0.5% eye drops,11.8.1
1140876350,cod liver oil+zinc oxide 11.4/38% ointment,9.6.1
1140876104,tri-adcortyl otic ear ointment,13.4
1140872734,augmentin 625mg tablet,5.1.1
1140871672,feldene 10mg capsule,10.1.1
1140867960,tryptophan product,4.3.4
1140866802,half beta-prograne 80mg m/r capsule,2.4
1140865990,digitoxin,2.1.1
1140865778,sterculia,1.6.1
1140865538,antepsin 1g tablet,1.3.3
1140864820,cutivate 0.05% cream,3.2
1140862668,ketotifen,3.4.1
1140861418,oxerutins 250mg capsule,2.6.4
1140910736,cromolyn sodium,3.3.1
1140884544,leuprorelin,8.3.4
1140884452,codeine linctus,3.9.1
1140884326,mepacrine,7.2.2
1140880240,roaccutane 5mg capsule,13.6.2
1140878288,unguentum merck cream,13.2.1
1140878280,ultrabase cream,13.2.1
1140878252,hydromol emollient bath additive,13.2.1
1140877868,voltarene 25mg e/c tablet,10.1.1
1140875278,acemetacin,10.1.1
1140873564,oxytetramix 250 tablet,5.1.3
1140871522,oruvail 100 m/r capsule,10.1.1
1140864592,lescol 20mg capsule,2.12
1140860580,hypovase 500mcg tablet,2.5.4
1140853186,chloramphenicol eye drops,11.3.1
1141191818,asmanex twisthaler 200mcg breath-actuated dry powder inhaler,3.2
1141188652,phorpain 5% gel,10.1.1
1141180792,oxycontin 5mg m/r tablet,4.7.2
1141179842,tacrolimus monohydrate 0.03% ointment,8.2.2
1141171548,zimbacol xl 400mg m/r tablet,2.12
1141169530,brexidol 20mg tablet,10.1.1
1141168344,accolate 20mg tablet,3.3.2
1141150594,interferon beta-1a,8.2.4
1141145830,fybozest orange 3.5g s/f granules,2.12
1140927354,acular 0.5% ophthalmic solution,15.1.4
1140910382,cya - cyclosporin,8.2.2
1140888376,sodium chloride eye drops,13.11.1
1140884706,megestrol,8.3.2
1140884676,fluocinolone,13.4
1140877894,oruvail gel,10.3.2
1140874056,rifampicin,5.1.9
1140871238,froben 50mg tablet,10.1.1
1140870316,ferrograd folic filmtab,9.1.1
1140869412,potassium citrate 3g/sachet granules,7.4.3
1140866724,acebutolol,2.4
1140865608,famotidine,1.3.1
1140865598,salofalk 250mg e/c tablet,1.5.1
1140851730,calcicard 60mg tablet,2.6.2
1185,vitamin e product [ctsu],9.6.5
1141200094,vaniqa 11.5% cream,13.9
1141190656,kapake 30/500 effervescent tablet,4.7.1
1141188880,presinex 10micrograms nasal spray,6.5.2
1141187336,elidel 1% cream,13.5.3
1141171052,oxycontin 40mg m/r tablet,4.7.2
1141164836,eucerin 10% cream,13.2.1
1141157406,norethisterone product,6.4.1
1140926994,campral ec 333mg e/c tablet,4.10.1
1140925930,movelat relief gel,10.3.2
1140921160,fersaday 304mg tablet,9.1.1
1140911832,durogesic 50micrograms/hour patch,4.7.2
1140910570,nitroglycerin,2.6.1
1140909864,azt - azathioprine,8.2.1
1140909848,diethylstilbestrol,8.3.1
1140909484,hay-crom eye drops,3.3.1
1140882836,vioform hydrocortisone cream,13.4
1140882794,clobetasol propionate+neomycin sulphate+nystatin,13.4
1140881842,heparin,2.8.1
1140879830,oxprenolol,2.4
1140879660,pergolide,4.9.1
1140878350,carbo-dome cream,13.5.2
1140874178,norfloxacin,5.1.12
1140873482,minocin 50mg tablet,5.1.3
1140872030,migraleve yellow tablet,4.7.1
1140871604,sulindac,10.1.1
1140869262,ovysmen tablet,7.3.1
1140869260,norimin tablet,7.3.1
1140869254,binovum tablet,7.3.1
1140868820,desmospray 10micrograms nasal spray,6.5.2
1140865358,maalox tablet,1.1.1
1140863272,frisium 10mg capsule,4.8.1
1140858300,ferrograd-c filmtab,9.1.1
1141200882,oilatum bath formula liquid bath additive 300ml,13.2.1
1141193140,evening primrose oil 20% cream,13.2.1
1141190534,bondronat 50mg tablet,6.6.2
1141176858,zyban 150mg m/r tablet,4.10.2
1141167308,phosex 1g tablet,9.5.2
1141157366,ciprofloxacin product,5.1.12
1140926004,entocort cr 3mg m/r capsule,3.2
1140925808,preservex 100mg tablet,10.1.1
1140910854,l-carnitine product,9.8.1
1140882100,zuclopenthixol,4.2.1
1140881346,glutamic acid product,1.9.2
1140878504,polytar plus liquid,13.5.2
1140878290,conotrane cream,13.2.2
1140878222,artificial saliva,12.3.5
1140872484,antabuse 200mg tablet,4.10.1
1140872440,symmetrel 100mg capsule,4.9.1
1140872320,levodopa,4.9.1
1140870786,ketovite tablet,9.6.7
1140868968,danazol,6.7.2
1140867342,clopixol 2mg tablet,4.2.1
1140866318,spirolone 25mg tablet,2.2.3
1140865966,digoxin product,2.1.1
1140861702,phenindione,2.8.2
1140861588,enoxaparin,2.8.1
1140860776,innovace 2.5mg tablet,2.5.5
1141172758,as saliva orthana spray,12.3.5
1141166998,imodium plus 2mg/125mg chewable tablet,1.4.2
1141166858,chemydur 60xl m/r tablet,2.6.1
1141164760,marevan 0.5mg tablet,2.8.2
1141157496,diazepam product,4.1.2
1141157410,levonorgestrel product,7.3.2
1140927940,tensipine mr 10 m/r tablet,2.6.2
1140927812,decongestant 0.05% nasal spray,3.9.2
1140927544,glyceryl trinitrate patch,2.6.1
1140926626,saliveze spray,12.3.5
1140925936,movelat relief cream,10.3.2
1140921818,iopidine ophthalmic 0.5% intra-ocular solution,11.8.2
1140911834,durogesic 75micrograms/hour patch,4.7.2
1140910372,chloramiphene,6.5.1
1140910368,paraffin-white soft,13.2.1
1140909480,aspro clear maximum strength soluble tablet,2.9
1140884558,ketorolac,15.1.4
1140884404,paracetamol+caffeine,4.7.1
1140880342,mupirocin,13.10.1
1140880238,isotretinoin,13.6.2
1140880040,benzoyl peroxide product,13.6.1
1140880014,salicylic acid,13.7
1140879648,apomorphine,4.7.2
1140876498,soya oil 84.75% bath oil,9.4.1
1140875346,tenoxicam,10.1.1
1140874826,glucagon product,6.1.4
1140874160,ofloxacin,5.1.12
1140870840,solvazinc 200mg effervescent tablet,9.5.4
1140869772,fluorouracil,13.8.1
1140868644,somatropin,6.5.1
1140867914,tranylcypromine,4.3.2
1140866022,pancreatin,1.9.4
1140865368,mucogel suspension,1.1.1
1140863416,largactil 10mg tablet,4.2.1
1140862008,steri-neb salamol 2.5mg/2.5ml nebulisation unit,3.1.1
1140860398,kalten capsule,2.4
1140860192,nadolol,2.4
1140853978,oxymetazoline 500micrograms/ml nasal spray,12.2.2
1140851314,acidol-pepsin tablet,9.8.1
1141177080,ditropan xl 5mg m/r tablet,7.4.2
1141166748,zacin 0.025% cream,10.3.2
1141165028,artelac 0.32% single-use eye drops,11.8.1
1141157452,indomethacin product,10.1.1
1141157358,clindamycin product,5.1.6
1140916846,bactroban 2% nasal ointment,13.10.1
1140909500,tagamet 100 tablet,1.3.1
1140888496,torasemide,2.2.2
1140883676,cough/decongestant preparation,3.9.1
1140881624,co-danthrusate,1.6.2
1140881612,naproxen+misoprostol,10.1.1
1140880390,nystatin+chlorhexidine hydrochloride 100000units/1%/g cream,5.2.3
1140876652,sodium chloride product,13.11.1
1140876430,urea 10% cream,13.2.1
1140875552,zovirax 3% eye ointment,5.3.2
1140872098,phenytoin product,4.8.1
1140871966,midrid capsule,4.7.1
1140871712,oramorph sr 10mg m/r tablet,4.7.2
1140870568,erythropoietin product,9.1.3
1140870328,pregaday tablet,9.1.1
1140868650,norditropin(epr) 12iu(4mg) injection (pdr for recon)+diluent,6.5.1
1140866416,moduret 25 tablet,2.2.4
1140866356,burinex a tablet,2.2.2
1140865750,wheat fibre 80% powder,19.4
1140864172,norplant 38mg subdermal implant,7.3.2
1140861834,cyklokapron 500mg tablet,2.11
1140860304,beta-cardone 40mg tablet,2.4
1140857704,ovestin 250micrograms tablet,7.2.1
1141191198,optrex eye drops,11.4.2
1141186902,bioxtra oral gel,12.3.5
1141186288,clearsore aciclovir 5% cream,5.3.2
1141181656,indometacin product,10.1.1
1141176854,bupropion,4.10.2
1141175756,migramax sachet powder,4.7.4
1141173910,lopinavir+ritonavir,5.3.1
1141166196,etonogestrel,7.3.2
1141162940,e45 emollient bath oil,13.2.1
1141157482,hyoscine product,4.6
1141157394,goserelin product,8.3.4
1141153134,anadin ibuprofen 200mg tablet,10.1.1
1140910728,clodronate disodium,6.6.2
1140910424,hc - hydrocortisone,13.4
1140909796,mecysteine,3.7
1140909712,pentoxifylline,2.6.4
1140888590,colestipol,2.12
1140884090,neomycin product,13.10.1
1140883076,micralax micro-enema,7.4.3
1140882962,human menopausal gonadotrophins,6.5.1
1140882820,calmurid hc cream,13.4
1140881440,anugesic-hc cream,13.4
1140878426,polytar emollient bath additive,13.5.2
1140875870,diamox 250mg tablet,11.6
1140875628,axsain cream,10.3.2
1140875308,myocrisin 50mg/0.5ml injection,10.1.3
1140874484,avloclor 250mg tablet,5.4.1
1140874306,sporanox 100mg capsule,5.2.1
1140874240,amphotericin,5.2.3
1140871782,mst continus 60mg m/r tablet,4.7.2
1140871738,temgesic 400mcg sublingual tablet,4.7.2
1140871616,surgam 200mg tablet,10.1.1
1140870232,megace 40mg tablet,8.3.2
1140866612,arythmol 150mg tablet,2.3.2
1140865378,dicyclomine hydrochloride,1.2
1140861434,praxilene 100mg capsule,2.6.4
1141202024,abilify 5mg tablet,4.2.1
1141200450,myfortic 180mg gastro-resistant tablet,8.2.1
1141192378,ketopine 2% shampoo,13.9
1141186100,canesten complete cream,7.2.2
1141180012,transtec 35micrograms/hour transdermal patch,4.7.2
1141172910,lamisil at 1% cream,13.10.2
1141172224,acidex oral suspension,1.1.2
1141169710,vertab sr 240 m/r tablet,2.6.2
1141165702,dextrose 40% oral gel,6.1.6
1141162982,muse 125micrograms pellet,7.4.5
1141145612,saquinavir,5.3.1
1140928840,tolfenamic acid,4.7.4
1140923728,tacalcitol,13.5.2
1140923568,norimode 2mg tablet,1.4.2
1140909720,n-acetylcysteine,19.2.7
1140909496,pepcid ac indigestion tablet,1.3.1
1140888928,didanosine,5.3.1
1140888178,haelan 0.0125% cream,13.4
1140884314,proguanil,5.4.1
1140881876,regaine regular strength 20mg/ml topical liquid,2.5.1
1140881550,milk of magnesia suspension,1.1.1
1140880142,stiemycin solution,5.1.5
1140879852,xylometazoline,12.2.2
1140878546,retin-a 0.025% cream,13.6.1
1140878046,gold product,7.2.2
1140877782,cacit 1.25g effervescent tablet,9.5.1
1140875606,balmosa cream,10.3.2
1140875338,relifex 500mg tablet,10.1.1
1140874304,itraconazole 100mg capsule,5.2.1
1140874216,hiprex 1g tablet,5.1.13
1140870200,octreotide,8.3.4
1140868258,aspav dispersible tablet,4.7.1
1140867092,serenace 500micrograms capsule,4.2.1
1140866108,xipamide,2.2.1
1140866092,metolazone,2.2.1
1140864910,carace 10 plus tablet,2.5.5
1140863070,actifed tablet,3.10
1140860758,capoten 12.5mg tablet,2.5.5
1141190580,conjugated oestrogens 0.3mg / medroxyprogesterone 1.5mg tab,8.3.2
1141189256,rebif 44micrograms/0.5ml prefilled syringe,8.2.4
1141176278,ibugel forte 10% gel,10.1.1
1141170966,oxynorm 20mg capsule,4.7.2
1141167876,aldara 5% cream,13.7
1141167426,rheumatac retard 75mg m/r tablet,10.1.1
1141166528,vexol 1% eye drops,11.4.1
1141166302,arava 10mg tablet,10.1.3
1141156738,paludrine tablet+avloclor tablet 100mg/250mg travel pack,5.4.1
1141146084,oralbalance oral gel,21.21
1140923914,progynova ts 50micrograms patch,6.4.1
1140916894,valtrex 500mg tablet,5.3.2
1140911836,durogesic 100micrograms/hour patch,4.7.2
1140910522,paraffin liquid,13.2.1
1140888206,tinzaparin,2.8.1
1140883534,ephedrine,3.1.1
1140882192,disprin direct dispersible tablet,2.9
1140882098,fluphenazine,4.2.2
1140878558,skinoren cream,13.6.1
1140878526,bactroban ointment,13.10.1
1140878442,dithrocream 0.1% cream,13.5.2
1140878258,diprobath bath additive,13.2.1
1140873986,isoniazid,5.1.9
1140873818,colomycin 1million units injection (pdr for recon),5.1.7
1140872710,amoxil 500mg capsule,5.1.1
1140872160,ethosuximide,4.8.1
1140871704,sevredol 20mg tablet,4.7.2
1140870618,epoetin beta,9.1.3
1140869980,hydrea 500mg capsule,9.1.3
1140869050,canesten 2% vaginal cream,7.2.2
1140867184,haldol 5mg tablet,4.2.1
1140866146,hygroton 50mg tablet,2.2.1
1140865742,dipentum 250mg capsule,1.5.1
1140864570,dostinex 500micrograms tablet,4.9.1
1140863454,buspar 5mg tablet,4.1.2
1140862830,terfenadine,3.4.1
1140862638,clemastine,3.4.1
1140861848,colestid 5g/sachet granules,2.12
1140860972,ismo 10 tablet,2.6.1
1140860292,pindolol,2.4
1141199940,lopace 2.5mg capsule,2.5.5
1141189662,abacavir 300mg / lamivudine 150mg / zidovudine 300mg tablet,5.3.1
1141189254,rebif 22micrograms/0.5ml prefilled syringe,8.2.4
1141185448,relpax 20mg tablet,4.7.4
1141172486,interferon beta,8.2.4
1141171578,galantamine,4.11
1141167690,rivastigmine,4.11
1141167430,lanreotide,8.3.4
1141166524,rimexolone,11.4.1
1141165476,triapin mite 2.5mg/2.5mg tablet,2.5.5
1141164598,differin 0.1% cream,13.6.1
1141157340,flucloxacillin product,5.1.1
1141157296,desmopressin product,6.5.2
1141152992,zomorph 100mg m/r capsule,4.7.2
1140928392,norvir 100mg capsule,5.3.1
1140928372,zydol soluble 50mg tablet,4.7.2
1140923696,eformoterol,3.1.1
1140917478,salagen 5mg tablet,11.6
1140917132,methylphenidate,4.4
1140913322,etidronate disodium,6.6.2
1140910550,5fu - fluorouracil,8.1.3
1140909938,coc - combined oral contraceptives,10.3.2
1140909870,retinol product,9.6.1
1140888768,bicarbonate of soda,19.4
1140883518,cyclopentolate,11.5
1140882980,disodium etidronate+calcium carbonate,6.6.2
1140882622,betamethasone+salicylic acid,13.4
1140882392,aspirin+codeine,2.9
1140881894,diuretic,2.5.2
1140880308,ketoconazole 2% cream,13.9
1140876408,cetomacrogol formula a cream bp,13.4
1140876174,difflam 0.15% spray,12.3.1
1140876164,dexa-rhinaspray nasal spray,12.2.1
1140874784,florinef 100mcg tablet,6.3.1
1140874498,lariam 250mg tablet,5.4.1
1140874438,mefloquine,5.4.1
1140873258,cephradine,5.1.2
1140870354,fersaday 322mg tablet,9.1.1
1140870208,sandostatin 50micrograms/1ml injection,8.3.4
1140869142,dalacin 2% cream,5.1.6
1140868848,calcitonin product,6.6.1
1140867904,dexedrine 5mg tablet,4.4
1140867572,piportil depot 50mg/1ml oily injection,4.2.2
1140866156,cyclopenthiazide,2.2.1
1140862684,tilade mint 2mg inhaler,3.3.1
1140861892,acipimox,2.12
1140853188,chloramphenicol 0.5%,11.3.1
1141201418,cinacalcet,9.5.1
1141195474,zerobase cream,13.2.1
1141192256,levitra 5mg tablet,7.4.5
1141191774,optrex allergy eye drops,11.4.2
1141189852,decapeptyl sr 3mg injection (pdr for recon)+diluent,8.3.4
1141188798,forsteo 250mcg/ml injection solution 3ml prefilled pen,6.6.1
1141184608,vivabec 50micrograms nasal spray,3.2
1141181616,phenobarbital product,4.8.1
1141181218,ethinylestradiol product,7.3.1
1141181154,pletal 100mg tablet,2.6.4
1141181112,feverfen 100mg/5ml s/f oral suspension,10.1.1
1141180976,dexamfetamine,4.4
1141180778,atenolol+chlortalidone,2.4
1141180722,colestyramine+aspartame 4g/sachet powder,2.12
1141180020,transtec 70micrograms/hour transdermal patch,4.7.2
1141178858,darbepoetin alfa,9.1.3
1141173926,sirolimus,8.2.2
1141171482,reminyl 4mg tablet,4.11
1141171054,oxycontin 80mg m/r tablet,4.7.2
1141167814,imiquimod,13.7
1141152356,cyclogest 200mg pessary,6.4.1
1141151848,emulsiderm emollient emulsion,13.2.1
1141151026,eurax hc cream,13.4
1140928346,gastrocote s/f liquid,1.1.2
1140928276,humatrope(rbe) 18iu(6mg) inj cartridge(pdr for recon)+dil,6.5.1
1140927548,gtn - glyceryl trinitrate patch,2.6.1
1140926988,bettamousse 0.12% foam,13.4
1140926522,penciclovir,13.10.3
1140923344,co-codaprin,4.7.1
1140910876,fludarabine,8.1.3
1140910598,5asa - mesalazine,1.5.1
1140910520,sodium liothyronine,6.2.1
1140888906,steri-neb ipratropium 250micrograms/1ml nebulisation unit,3.1.1
1140883040,adcortyl 0.1% cream,13.4
1140882320,clozaril 25mg tablet,4.2.1
1140881706,accupro 5mg tablet,2.5.5
1140880202,dalacin t rollerball lotion,5.1.6
1140878506,selsun shampoo,13.9
1140878260,emulsiderm emollient lotion,13.2.1
1140878232,aquadrate 10% cream,13.2.1
1140877952,proflex cream,10.1.1
1140877874,voltarene lp 100mg m/r tablet,10.1.1
1140874372,zovirax 200mg tablet,5.3.2
1140873680,erythrocin 250mg tablet,5.1.5
1140873098,cefadroxil,5.1.2
1140872708,amoxil 250mg capsule,5.1.1
1140872044,paracetamol+metoclopramide 500mg/5mg tablet,4.7.1
1140871926,dhc continus 120mg m/r tablet,4.7.2
1140871354,indocid 25mg capsule,10.1.1
1140870436,folinic acid product,8.1
1140869408,effercitrate soluble tablet,7.4.3
1140867820,allegron 10mg tablet,4.3.1
1140865780,sterculia+frangula 62%/8% granules,1.6.1
1140865774,celevac 500mg tablet,1.6.1
1140865726,picolax 10mg/sachet oral powder,1.6.2
1140865370,topal tablet,1.1.2
1140864424,famciclovir,5.3.2
1140861176,cardene 20mg capsule,2.6.2
1140856340,solpadeine forte dispersible tablet,4.7.1
1141195844,dermol cream 500g,13.2.1
1141185030,contac non drowsy 12 hour relief 120mg m/r capsule,3.10
1141182814,phorpain gel maximum strength 10% gel,10.1.1
1141181502,peginterferon alfa-2a,8.2.4
1141180016,transtec 52.5micrograms/hour transdermal patch,4.7.2
1141175766,co-cyprindiol,13.6.2
1141173766,calchan mr 10mg m/r tablet,2.6.2
1141173144,glucagen hypokit 1mg(1iu) injection,6.1.4
1141171404,zaleplon,4.1.1
1141169666,zelapar 1.25mg tablet,4.9.1
1141163126,condrotec tablet,10.1.1
1141162532,minims dexamethasone na phosphate 0.1% s-d eye drops,5.1.4
1141157398,miconazole product,7.2.2
1141156858,domperamol tablet,4.7.4
1141153328,trandolapril+verapamil hydrochloride,2.5.5
1140928010,riluzole,4.9.3
1140921988,tylex effervescent soluble tablet,4.7.1
1140917106,hypostop dextrose gel,6.1.6
1140910826,udca - ursodeoxycholic acid,1.9.1
1140905608,zovirax cold sore 5% cream,5.3.2
1140905602,desmotabs 200micrograms tablet,6.5.2
1140884402,pentazocine,4.7.2
1140883540,oxymetazoline,12.2.2
1140882896,hydrocortisone+lignocaine,13.4
1140882422,co-fluampicil,5.1.1
1140882150,propaderm ointment,3.2
1140879680,dexamphetamine,4.4
1140877958,heparinoid+salicylic acid 0.2%/2% cream,13.14
1140876496,soya oil+mixed lauromacrogols 82.95/15% bath oil,9.4.1
1140875710,isopto atropine 1% eye drops,11.5
1140875690,hay-crom aqueous eye drops,3.3.1
1140875476,zyloric 100mg tablet,10.1.4
1140874956,hydrocortone 10mg tablet,13.4
1140873934,septrin forte 960mg tablet,5.1.8
1140873326,keflex 500mg capsule,5.1.2
1140873138,cefuroxime,5.1.2
1140871728,mst continus 5mg m/r tablet,4.7.2
1140870860,calcidrink 2.52g/sachet granules,9.5.1
1140870604,eprex 4000iu/1ml injection,9.1.3
1140870516,cytacon 50micrograms tablet,9.1.2
1140870438,calcium leucovorin 15mg tablet,8.1
1140869410,potassium bicarbonate+citric acid 1.39g/1.14g soluble tablet,9.2.1
1140869396,cystrin 3mg tablet,7.4.2
1140868908,glucobay 50mg tablet,6.1.2
1140868446,ethinyloestradiol,7.3.1
1140866248,lasix 20mg tablet,2.2.2
1140863350,librium 5mg tablet,4.1.2
1140862960,visclair 100mg tablet,3.7
1140862066,volmax 4mg m/r tablet,3.1.1
1140860736,accuretic tablet,2.5.5
1140860222,trasicor 20mg tablet,2.4
1140860220,slow-trasicor 160mg m/r tablet,2.4
1140854002,otrivine-antistin nose drops,12.2.2
1141200090,eflornithine,13.9
1141192876,evra transdermal patch,7.3.1
1141192638,sebco ointment,13.5.2
1141189626,liquivisc 0.25% eye gel,11.8.1
1141188502,pollenase 50micrograms nasal spray,3.4.1
1141184388,periostat 20mg tablet,5.1.3
1141179744,clarityn allergy 2% eye drops,3.4.1
1141173786,starlix 60mg tablet,6.1.2
1141172120,periostat 20mg capsule,5.1.3
1141171566,carbagen sr 200mg m/r tablet,4.8.1
1141171116,dromadol sr 100mg m/r tablet,4.7.2
1141165942,calcette 500mg chewable tablet,9.5.1
1141165528,sustiva 100mg capsule,5.3.1
1141163654,povidone,13.11.2
1141157400,nystatin product,5.2.3
1141153316,tarka 2mg/180mg m/r capsule,2.6.2
1141153192,zanaflex 2mg tablet,10.2.2
1141152074,corlan pellet,13.4
1141150926,verapress mr 240 m/r tablet,2.6.2
1141150690,hydromorphone hydrochloride,4.7.2
1141145924,indinavir,5.3.1
1140927088,tramake 50mg capsule,4.7.2
1140926516,optrex dry eye therapy eye drops,11.4.2
1140923282,co-flumactone,2.2.4
1140917138,ritalin 10mg tablet,4.4
1140911086,ibuspray topical spray,10.1.1
1140910596,6mp - mercaptopurine,8.1.3
1140910358,cpz - chlorpromazine,4.2.1
1140909906,estropipate,6.4.1
1140909748,methenamine hippurate,5.1.13
1140888772,acetaminophen,4.7.1
1140888760,isdn - isosorbide dinitrate,2.6.1
1140888638,interferon alfa-2a,8.2.4
1140888346,alpha tocopheryl product,9.6.5
1140884636,diflucortolone,13.4
1140884008,oral erythromycin,5.1.5
1140882918,hydrocortisone+fusidic acid,13.4
1140882780,betamethasone+clotrimazole,13.4
1140882766,betamethasone+neomycin sulphate,13.4
1140882366,klaricid 250mg tablet,5.1.5
1140881450,ultraproct ointment,13.4
1140880272,coal tar 4.3% shampoo,13.5.2
1140880146,erythromycin+zinc acetate 40mg/12mg/ml topical solution,5.1.5
1140879942,dithranol,13.5.2
1140878194,lubrifilm eye ointment,11.8.1
1140878068,mydrilate 0.5% eye drops,11.5
1140876522,crotamiton,13.3
1140876314,hydrous ointment bp,13.1.1
1140876008,hydroxyethylcellulose,11.8.1
1140875444,dantrium 25mg capsule,10.2.2
1140874402,paludrine 100mg tablet,5.4.1
1140873648,zithromax 250mg capsule,5.1.5
1140873484,minocin 100mg tablet,5.1.3
1140872748,ampicillin,5.1.1
1140872556,tetrabenazine,4.9.3
1140871830,diconal tablet,4.7.2
1140871614,tiaprofenic acid,10.1.1
1140870982,rocaltrol 250nanograms capsule,9.6.4
1140870574,calcium resonium powder,9.2.1
1140870248,buserelin,6.7.2
1140870170,nolvadex 10mg tablet,8.3.4
1140869832,fluorouracil 5% cream,8.1.3
1140868770,disodium etidronate,6.6.2
1140868040,phentermine,4.5.2
1140867208,perphenazine,4.2.1
1140866782,beta-prograne 160mg m/r capsule,2.4
1140866426,amiloride hydrochloride+bumetanide 5mg/1mg tablet,2.2.3
1140866396,aldactide 25 tablet,2.2.4
1140866282,burinex 1mg tablet,2.2.2
1140865632,cytotec 200mcg tablet,1.3.4
1140863096,haymine m/r tablet,3.1.1
1140862640,tavegil 1mg tablet,3.4.1
1140860878,staril 10mg tablet,2.5.5
1141200446,mycophenolic acid 180mg gastro-resistant tablet,8.2.1
1141192822,nizoral anti-dandruff 20mg/ml shampoo,13.9
1141192776,adefovir,5.3.3
1141189680,ultramol capsule,4.7.1
1141188900,sulazine ec 500mg e/c tablet,1.5.1
1141186960,pimecrolimus,13.5.3
1141185076,diphenhydramine hydrochloride 6.25mg/5ml syrup,3.4.1
1141184376,ranitil 150mg tablet,1.3.1
1141182086,sodium feredetate,9.1.1
1141180566,valganciclovir,5.3.2
1141179822,ethinylestradiol+drospirenone 30micrograms/3mg tablet,7.3.1
1141179768,viread 245mg tablet,5.3.1
1141175212,trileptal 150 tablet,4.8.1
1141170770,eucerin 10% lotion,13.2.1
1141166304,arava 20mg tablet,10.1.3
1141164874,nurofen gel,10.1.1
1141164746,dexketoprofen,10.1.1
1141157388,covonia bronchial balsam syrup,3.9.2
1141153480,zamadol sr 200mg m/r capsule,4.7.2
1141153388,ventmax sr 4mg m/r capsule,3.1.1
1141151982,edronax 4mg tablet,4.3.4
1141145782,deflazacort,6.3.2
1140928656,advil 200mg tablet,10.1.1
1140916362,cozaar half strength 25mg tablet,2.5.5
1140911060,quinagolide,6.7.1
1140910518,t3 - liothyronine,6.2.1
1140910058,neutrogena dermatological cream,13.5.2
1140909802,levomepromazine,4.2.1
1140888672,inositol nicotinate,2.6.4
1140888636,interferon alfa-2b,8.2.4
1140888582,bethanidine,2.5.3
1140884646,modrasone 0.05% cream,13.4
1140884016,topical erythromycin,5.1.5
1140883510,benzhexol,4.9.2
1140882244,molipaxin 50mg capsule,4.3.1
1140879844,phenylephrine,11.5
1140878674,trosyl cream,13.10.2
1140878564,isotrex gel,13.6.1
1140877632,calciferol 250micrograms tablet,9.6.4
1140876452,dermacort cream,13.4
1140876432,urea+lactic acid 10/5% cream,13.2.1
1140876118,cerumol ear drops,12.1.3
1140875508,neostigmine,10.2.1
1140875490,probenecid,10.1.4
1140875478,zyloric 300mg tablet,10.1.4
1140874868,neo-mercazole 5mg tablet,6.2.2
1140873712,erythroped a 500mg tablet,5.1.5
1140873488,minocin mr 100mg m/r capsule,5.1.3
1140872542,kemadrin 5mg tablet,4.9.2
1140871730,mst continus 15mg m/r tablet,4.7.2
1140871276,flamrase 25mg e/c tablet,10.1.1
1140870914,nicotinamide product,13.6.1
1140870842,zincomed 220mg capsule,9.5.4
1140870476,sytron 190mg/5ml elixir,9.1.1
1140869058,canesten 1 pessary,7.2.2
1140868800,loron 400mg capsule,6.6.2
1140868144,zofran 4mg tablet,4.6
1140866726,sectral 100mg capsule,2.4
1140866576,rythmodan 100mg capsule,2.3.2
1140866422,amiloride hcl+cyclopenthiazide 2.5mg/250micrograms tablet,2.2.3
1140866412,lasilactone capsule,2.2.4
1140865946,nutrizym 10 e/c granules in capsule,1.9.4
1140864962,fenoterol+ipratropium 100micrograms/40micrograms inhaler,3.1.1
1140864860,nu-seals aspirin 75mg e/c tablet,2.9
1140861326,hexopal 500mg tablet,2.6.4
1140860848,nitro-dur 2.5mg/24hours transdermal patch,2.6.1
1140860658,doralese tiltab 20mg tablet,2.5.4
1140860478,aldomet 125mg tablet,2.5.2
1140860426,atenolol+nifedipine 50mg/20mg m/r capsule,2.4
1140857750,somatropin 12iu injection,6.5.1
1140855508,bronchilator inhaler,3.1.4
1140854816,fluocinonide,13.4
1140853854,gentamicin+hydrocortisone acetate 0.3%/1% ear drops,5.1.4
1141201250,inspra 25mg tablet,2.2.3
1141193316,femtab sequi tablet,6.4.1
1141191184,nylax with senna 7.5mg tablet,1.6.2
1141190482,fluconazole 150mg capsule + clotrimazole 2% cream,5.2.1
1141189598,adult meltus dry coughs with congestion oral liquid,3.9.2
1141186892,tamiflu 75mg capsule,5.3.4
1141184672,e45 itch relief cream,13.2.1
1141182794,desogestrel product,7.3.2
1141182732,memantine hydrochloride,4.11
1141182610,fluocinolone acetonide+clioquinol 0.025%/3% cream,13.4
1141182596,voriconazole,5.2.1
1141177836,ibuleve maximum strength 10% gel,10.1.1
1141175978,benadryl skin allergy relief cream,3.4.1
1141175914,bactroban 2% cream,13.10.1
1141175274,candiden 1% cream,7.2.2
1141173034,xeloda 150mg tablet,8.1.3
1141167490,somatuline la 30mg injection (pdr)+diluent+syringe,8.3.4
1141166848,dexa-rhinaspray duo aqueous nasal spray,12.2.1
1141166354,testoderm 6mg/24hours transdermal patch,6.4.2
1141165858,ziagen 300mg tablet,5.3.1
1141164248,subutex 8mg sublingual tablet,4.10.3
1141163656,oculotect 5% single-use eye drops,11.8.1
1141162668,levofloxacin,5.1.12
1141157490,indoramin product,2.5.4
1141157368,fluconazole product,5.2.1
1141157288,propylthiouracil product,6.2.2
